Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option
1,6,E,289815,NY,Desktop,Windows,Chrome,A
0,4,A,156462,CA,Desktop,Apple,Opera,B
0,1,D,477402,NY,Desktop,Apple,Chrome,B
0,4,D,115944,NY,Mobile,Windows,Chrome,A
0,5,A,494089,CA,Mobile,Windows,Chrome,B
1,2,A,393510,NY,Desktop,Windows,Safari,B
0,1,C,261627,NJ,Mobile,Apple,Safari,A
1,4,D,385283,NY,Desktop,Apple,Safari,B
1,4,E,162841,NA,Desktop,Windows,Chrome,A
0,4,D,217595,TX,Desktop,Windows,Opera,A
0,3,D,77076,NJ,Desktop,Apple,Chrome,B
0,2,A,93974,CA,Mobile,Apple,Chrome,A
1,4,C,428487,CA,Desktop,Apple,Safari,A
1,3,A,195860,NY,Mobile,Apple,Safari,A
0,4,E,310304,NJ,Mobile,Windows,Chrome,B
1,3,A,376791,NY,Desktop,Windows,Safari,B
0,3,A,469670,NJ,Mobile,Windows,Safari,B
0,6,D,133809,NY,Mobile,Apple,Chrome,B
1,0,E,162720,NJ,Desktop,Windows,Safari,B
0,0,A,336861,CA,Desktop,Windows,Chrome,B
1,4,E,97508,NY,Mobile,Windows,Chrome,B
1,0,D,84421,NY,Desktop,Windows,Safari,B
0,1,D,191573,NY,Mobile,Apple,Chrome,A
1,2,E,55938,CA,Desktop,Apple,Chrome,B
1,4,A,385955,NY,Mobile,Windows,Chrome,B
0,4,D,478054,CA,Mobile,Apple,Chrome,B
1,3,C,351219,TX,Mobile,Windows,Chrome,B
1,3,E,85730,NY,Mobile,Windows,Safari,A
0,1,E,491401,NY,Mobile,Windows,Safari,B
0,6,E,197869,CA,Desktop,Apple,Opera,B
1,6,A,473783,TX,Desktop,Windows,Chrome,B
1,3,D,239884,NY,Mobile,Apple,Opera,B
1,1,D,425349,TX,Desktop,Apple,Chrome,A
1,4,E,155028,NY,Mobile,Apple,Chrome,A
1,3,D,404842,NJ,Mobile,Windows,Opera,B
0,3,B,135489,CA,Desktop,Windows,Safari,A
1,2,E,267727,TX,Tablet,Windows,Chrome,B
0,3,E,230376,NY,Mobile,Windows,Opera,A
0,3,D,397666,NJ,Mobile,Apple,Opera,A
1,3,E,97072,NJ,Mobile,Apple,Chrome,A
1,1,E,102230,CA,Mobile,Apple,Safari,A
1,3,D,479680,NY,Desktop,Apple,Chrome,B
1,3,E,118068,NY,Desktop,Apple,Safari,A
1,2,E,51740,CA,Desktop,Apple,Safari,B
1,5,C,439892,CA,Tablet,Windows,Chrome,B
1,2,A,242715,NY,Mobile,Windows,Chrome,A
0,1,C,266440,NY,Desktop,Windows,Chrome,A
1,2,D,212036,CA,Desktop,Windows,Safari,A
0,6,A,422986,CA,Desktop,Apple,Opera,A
0,4,A,240185,NJ,Desktop,Apple,Chrome,B
1,3,A,202480,CA,Tablet,Windows,Opera,B
1,4,E,394293,CA,Mobile,Apple,Safari,B
0,3,A,299216,NY,Mobile,Windows,Safari,B
1,3,D,52548,NJ,Desktop,Apple,Chrome,A
1,2,D,61942,NJ,Desktop,Apple,Chrome,A
1,3,C,104456,NY,Mobile,Windows,Safari,A
1,6,E,377166,CA,Mobile,Apple,Chrome,A
1,5,E,231808,TX,Mobile,Windows,Chrome,B
1,2,A,325005,CA,Mobile,Windows,Chrome,B
0,2,E,82713,CA,Desktop,Apple,Chrome,A
0,4,A,477480,NY,Mobile,Apple,Chrome,A
0,4,E,95437,NJ,Mobile,Apple,Safari,A
1,6,D,257169,NJ,Desktop,Apple,Chrome,A
1,5,A,110088,CA,Desktop,Apple,Chrome,B
1,6,A,494848,CA,Desktop,Apple,Chrome,B
1,2,D,127974,NY,Desktop,Windows,Safari,A
1,6,A,436530,NJ,Tablet,Windows,Chrome,B
1,0,C,308771,CA,Mobile,Windows,Chrome,A
1,4,E,181964,NY,Mobile,Windows,Safari,A
1,5,E,365256,NJ,Desktop,Apple,Safari,B
1,3,B,446681,NJ,Desktop,Windows,Chrome,A
1,3,C,56305,NJ,Mobile,Apple,Chrome,A
1,6,C,215073,TX,Desktop,Windows,Opera,A
1,2,D,56514,CA,Desktop,Windows,Opera,B
0,3,C,337735,TX,Mobile,Apple,Safari,A
1,0,B,393245,TX,Desktop,Windows,Safari,B
1,3,A,172399,CA,Mobile,Windows,Chrome,A
1,4,C,301021,NY,Mobile,Apple,Chrome,A
1,5,A,108723,NY,Desktop,Apple,Safari,B
1,5,A,135111,CA,Mobile,Apple,Safari,A
0,2,E,255782,CA,Desktop,Windows,Safari,A
1,1,E,430145,TX,Mobile,Windows,Chrome,B
0,3,A,63539,CA,Mobile,Apple,Chrome,A
0,1,E,86315,NY,Mobile,Apple,Chrome,A
1,1,B,223696,NY,Desktop,Windows,Chrome,B
1,3,E,75758,NA,Mobile,Windows,Opera,A
1,2,D,103571,NA,Desktop,Apple,Chrome,B
1,4,C,498318,NY,Tablet,Apple,Chrome,B
0,0,C,467638,NJ,Mobile,Windows,Safari,B
0,5,E,257194,NJ,Mobile,Windows,Opera,A
0,2,C,467337,NY,Desktop,Apple,Safari,B
0,4,B,183310,NJ,Desktop,Apple,Safari,B
1,5,E,396573,NJ,Mobile,Windows,Opera,B
1,4,E,58757,CA,Desktop,Apple,Safari,A
1,6,C,121070,NJ,Desktop,Windows,Chrome,B
0,1,E,300836,NY,Mobile,Windows,Opera,B
0,4,C,395745,NJ,Desktop,Apple,Safari,A
1,0,C,179327,CA,Mobile,Windows,Chrome,B
0,5,C,240489,NY,Mobile,Windows,Safari,A
0,3,B,148387,NJ,Mobile,Windows,Chrome,B
1,0,E,403716,NY,Desktop,Windows,Chrome,A
1,3,D,133000,CA,Mobile,Apple,Chrome,A
0,2,C,167403,CA,Mobile,Windows,Safari,B
0,4,C,268891,CA,Mobile,Windows,Safari,B
0,3,D,215516,NY,Desktop,Windows,Chrome,B
0,4,C,426433,CA,Mobile,Apple,Safari,A
0,3,E,180717,CA,Mobile,Windows,Safari,B
1,4,C,144134,NY,Mobile,Windows,Safari,A
1,5,E,144289,CA,Tablet,Apple,Chrome,B
0,2,D,301392,NY,Desktop,Apple,Chrome,B
1,2,E,332552,NY,Desktop,Apple,Chrome,A
1,5,D,423601,NJ,Mobile,Apple,Chrome,A
1,3,E,349356,CA,Mobile,Windows,Chrome,A
0,4,A,58540,NJ,Mobile,Apple,Chrome,A
0,5,E,122298,CA,Desktop,Apple,Chrome,B
0,5,E,276640,CA,Desktop,Apple,Chrome,A
1,5,C,348258,NY,Mobile,Windows,Chrome,A
1,2,A,116799,NJ,Mobile,Windows,Chrome,A
1,4,E,166094,NJ,Mobile,Windows,Opera,B
0,2,D,276518,CA,Desktop,Windows,Safari,A
0,3,C,106010,NJ,Desktop,Apple,Chrome,B
1,1,D,378714,NJ,Mobile,Apple,Chrome,B
1,1,C,199386,NA,Desktop,Apple,Chrome,A
1,2,C,132327,NY,Desktop,Apple,Chrome,A
0,2,C,333735,TX,Mobile,Apple,Safari,B
1,5,D,483690,NY,Desktop,Apple,Safari,B
0,2,D,165314,NY,Mobile,Windows,Opera,B
0,1,E,355260,NY,Desktop,Windows,Safari,B
0,6,D,359290,NY,Desktop,Apple,Safari,A
1,2,D,283962,CA,Mobile,Windows,Safari,B
1,4,E,428747,CA,Desktop,Windows,Opera,B
0,5,E,363117,NJ,Mobile,Windows,Chrome,B
1,5,E,400468,CA,Mobile,Apple,Opera,B
0,2,D,149837,CA,Desktop,Windows,Opera,A
0,2,E,244562,NJ,Tablet,Apple,Chrome,A
0,5,E,498678,TX,Mobile,Windows,Safari,A
0,3,A,412091,NY,Desktop,Apple,Chrome,A
0,3,D,150460,TX,Mobile,Apple,Chrome,A
1,4,E,434953,TX,Mobile,Windows,Chrome,A
1,4,E,404624,CA,Mobile,Apple,Chrome,A
1,2,E,228712,CA,Mobile,Apple,Chrome,A
0,3,E,355678,NJ,Mobile,Windows,Chrome,A
0,1,B,328863,CA,Mobile,Apple,Safari,A
1,4,E,166710,NY,Mobile,Apple,Safari,A
0,2,D,332681,NJ,Desktop,Windows,Safari,B
0,1,A,373727,NJ,Desktop,Windows,Chrome,B
0,2,D,427395,CA,Tablet,Apple,Safari,A
0,4,E,449870,CA,Desktop,Apple,Chrome,A
0,1,E,489242,CA,Mobile,Apple,Safari,B
0,1,D,468166,NY,Mobile,Apple,Safari,B
1,3,D,87713,NJ,Mobile,Windows,Chrome,A
0,4,E,224844,NY,Mobile,Windows,Chrome,B
1,2,D,187500,CA,Tablet,Windows,Chrome,A
0,4,A,350590,CA,Mobile,Windows,Chrome,B
0,3,E,107433,NJ,Mobile,Apple,Chrome,A
1,1,C,61523,NJ,Mobile,Apple,Chrome,A
1,4,A,299347,TX,Mobile,Windows,Chrome,A
1,3,D,249465,NJ,Mobile,Apple,Chrome,A
0,2,E,62819,CA,Mobile,Windows,Safari,B
0,5,E,83769,CA,Desktop,Apple,Chrome,A
1,4,D,379259,NJ,Mobile,Apple,Chrome,A
1,3,E,280249,CA,Desktop,Windows,Chrome,A
1,4,E,431549,NY,Desktop,Windows,Safari,B
1,6,D,309407,CA,Desktop,Windows,Chrome,A
1,6,C,167082,CA,Mobile,Windows,Chrome,A
1,2,C,389733,TX,Mobile,Windows,Chrome,A
1,3,C,279901,NJ,Mobile,Apple,Chrome,A
0,1,E,230202,NY,Desktop,Apple,Safari,B
0,3,E,150675,NA,Desktop,Windows,Chrome,B
0,3,A,135728,CA,Mobile,Windows,Safari,A
0,2,C,61510,NY,Desktop,Windows,Chrome,A
0,5,D,254279,CA,Desktop,Apple,Chrome,B
0,2,E,366646,NJ,Mobile,Apple,Opera,A
0,4,C,434920,NY,Desktop,Apple,Chrome,A
1,0,A,306467,CA,Mobile,Apple,Chrome,A
0,2,A,88463,CA,Mobile,Windows,Chrome,A
1,2,E,444199,CA,Desktop,Windows,Chrome,A
1,2,A,253218,CA,Mobile,Windows,Safari,A
0,6,D,272042,CA,Mobile,Apple,Chrome,B
0,5,C,106250,NY,Mobile,Apple,Safari,B
0,2,A,289855,CA,Mobile,Windows,Chrome,B
0,3,C,115039,TX,Mobile,Apple,Chrome,A
1,4,E,225411,NJ,Desktop,Apple,Chrome,A
0,3,D,390565,NY,Mobile,Windows,Chrome,B
1,0,E,140170,NY,Desktop,Windows,Safari,A
0,0,C,103256,CA,Mobile,Windows,Opera,B
0,3,E,389319,CA,Mobile,Windows,Chrome,B
0,4,D,480207,TX,Desktop,Apple,Chrome,B
1,0,D,279786,CA,Desktop,Apple,Safari,A
1,5,A,145122,CA,Desktop,Windows,Safari,A
0,2,A,189673,NJ,Mobile,Apple,Opera,A
1,4,B,493504,CA,Desktop,Windows,Opera,B
1,4,C,203963,NY,Desktop,Windows,Safari,B
1,6,E,163401,NA,Desktop,Apple,Chrome,A
1,4,D,170815,CA,Desktop,Windows,Chrome,A
1,4,E,451713,CA,Desktop,Apple,Safari,B
0,2,E,132326,TX,Mobile,Apple,Safari,A
1,4,A,65552,NA,Tablet,Windows,Chrome,B
0,1,D,60688,CA,Desktop,Apple,Safari,A
0,6,D,404867,NY,Mobile,Windows,Safari,A
0,1,D,286634,NJ,Desktop,Windows,Opera,B
1,4,B,230179,NY,Mobile,Windows,Opera,A
1,3,E,409639,NY,Desktop,Apple,Chrome,B
1,1,D,463732,TX,Mobile,Windows,Safari,B
1,5,C,68869,CA,Mobile,Apple,Chrome,A
0,2,D,91020,CA,Mobile,Windows,Safari,B
0,4,A,234227,CA,Desktop,Apple,Safari,B
0,2,A,444601,CA,Tablet,Windows,Safari,B
1,6,E,411503,CA,Desktop,Windows,Safari,A
1,3,C,358615,CA,Mobile,Apple,Chrome,A
0,2,D,426333,NJ,Mobile,Apple,Safari,B
1,5,E,423750,NJ,Mobile,Windows,Chrome,A
1,4,D,284607,CA,Desktop,Windows,Opera,B
0,2,A,425082,NY,Mobile,Windows,Chrome,B
1,5,D,98329,CA,Mobile,Apple,Chrome,A
1,6,A,377593,CA,Tablet,Windows,Opera,B
0,4,C,403653,NY,Desktop,Windows,Chrome,B
0,3,E,275835,CA,Mobile,Apple,Chrome,B
0,6,E,389143,NJ,Desktop,Windows,Safari,B
0,6,D,446517,CA,Mobile,Apple,Chrome,B
1,1,D,58385,CA,Desktop,Windows,Chrome,B
0,5,D,152433,CA,Desktop,Windows,Opera,B
1,6,D,357314,NY,Mobile,Apple,Chrome,A
1,4,D,348028,NJ,Mobile,Apple,Chrome,A
0,3,C,159356,NY,Mobile,Windows,Safari,A
0,6,A,499714,NJ,Desktop,Windows,Safari,B
0,4,D,225295,NA,Mobile,Windows,Chrome,B
0,6,E,191062,NA,Desktop,Apple,Chrome,B
1,4,C,351517,NY,Mobile,Apple,Chrome,B
0,2,E,96702,TX,Desktop,Apple,Safari,A
0,4,D,294659,NY,Desktop,Windows,Chrome,A
0,3,C,478075,CA,Mobile,Windows,Chrome,B
1,1,B,157212,CA,Mobile,Apple,Chrome,B
0,1,A,202135,TX,Mobile,Apple,Safari,A
0,0,D,469761,NY,Desktop,Windows,Safari,B
1,2,D,118262,CA,Mobile,Apple,Opera,A
1,5,A,434490,NY,Mobile,Apple,Safari,A
0,1,C,55113,CA,Mobile,Apple,Chrome,A
1,0,C,342406,CA,Desktop,Apple,Chrome,A
1,3,D,499341,NJ,Tablet,Windows,Safari,B
0,2,C,108681,NY,Desktop,Windows,Chrome,A
1,2,E,183213,NJ,Desktop,Windows,Chrome,A
1,2,E,200075,NY,Mobile,Apple,Chrome,A
0,1,C,235355,TX,Mobile,Apple,Safari,B
0,6,E,345852,NY,Mobile,Windows,Opera,B
1,6,E,132995,CA,Mobile,Windows,Chrome,A
0,6,E,287133,NY,Mobile,Apple,Opera,B
1,5,C,183128,NY,Desktop,Windows,Chrome,B
0,0,B,136076,NJ,Desktop,Apple,Safari,A
1,2,E,360818,NY,Desktop,Apple,Chrome,A
1,4,D,103789,NY,Mobile,Windows,Chrome,A
1,5,A,379541,NY,Desktop,Apple,Chrome,A
0,0,E,256782,CA,Desktop,Apple,Safari,A
0,6,E,100108,NY,Desktop,Apple,Chrome,A
1,0,D,325343,NJ,Mobile,Windows,Chrome,A
0,5,E,240054,NJ,Mobile,Windows,Chrome,B
1,1,E,267666,NY,Mobile,Windows,Chrome,A
1,0,E,250871,NJ,Mobile,Windows,Safari,B
1,4,E,266591,NJ,Mobile,Windows,Chrome,B
0,2,E,465421,NJ,Mobile,Apple,Chrome,A
1,6,A,56740,TX,Mobile,Apple,Chrome,B
1,4,D,366623,NY,Desktop,Windows,Safari,A
1,1,D,373352,CA,Mobile,Apple,Safari,A
1,4,C,296671,CA,Tablet,Windows,Chrome,B
0,6,E,467024,NJ,Mobile,Windows,Chrome,A
0,2,C,468752,NY,Mobile,Apple,Chrome,B
1,6,E,303470,CA,Tablet,Apple,Safari,B
0,2,E,104873,NA,Mobile,Apple,Safari,A
1,1,E,311009,NY,Desktop,Windows,Safari,A
0,5,E,62059,CA,Mobile,Apple,Safari,A
1,6,A,182255,NA,Mobile,Windows,Chrome,A
0,3,C,287834,NY,Desktop,Apple,Chrome,B
1,1,C,318109,NJ,Mobile,Windows,Chrome,A
1,2,D,123415,NY,Mobile,Apple,Safari,B
0,2,E,108923,CA,Mobile,Windows,Safari,A
0,1,C,156380,NJ,Mobile,Windows,Chrome,B
0,5,D,283360,CA,Mobile,Windows,Opera,A
0,0,A,65081,CA,Mobile,Apple,Chrome,A
0,3,A,444371,CA,Mobile,Windows,Safari,A
1,4,C,209956,CA,Mobile,Windows,Chrome,A
0,4,A,105537,NY,Desktop,Apple,Safari,B
1,0,E,336819,NJ,Desktop,Apple,Chrome,A
0,0,C,389956,CA,Desktop,Windows,Safari,B
1,6,C,370678,NJ,Mobile,Windows,Safari,B
1,1,E,59164,NY,Mobile,Apple,Chrome,B
0,3,A,342150,CA,Mobile,Windows,Chrome,B
1,2,D,51392,NJ,Mobile,Windows,Opera,A
1,3,D,456871,CA,Mobile,Windows,Safari,A
0,2,E,178146,CA,Mobile,Apple,Chrome,B
0,4,E,81085,CA,Mobile,Windows,Safari,B
0,4,E,89008,NJ,Desktop,Apple,Chrome,B
1,4,D,275318,NY,Mobile,Windows,Safari,B
0,4,D,361696,NJ,Desktop,Apple,Safari,B
0,1,E,390998,NA,Desktop,Apple,Chrome,B
0,3,D,309371,NJ,Desktop,Apple,Chrome,B
0,5,D,52513,NY,Desktop,Windows,Chrome,B
0,4,D,125652,NJ,Desktop,Windows,Safari,A
0,3,D,339782,CA,Mobile,Windows,Safari,B
0,6,E,229579,CA,Desktop,Windows,Safari,B
1,0,D,94576,NJ,Mobile,Apple,Chrome,B
0,5,D,418754,NJ,Mobile,Windows,Safari,A
1,3,A,211238,CA,Mobile,Apple,Chrome,A
0,2,D,293347,NJ,Mobile,Windows,Safari,B
0,1,D,224005,CA,Mobile,Windows,Chrome,B
1,4,E,411630,NA,Desktop,Apple,Safari,A
0,6,E,490994,NY,Mobile,Apple,Safari,B
1,2,E,132723,NJ,Mobile,Windows,Chrome,B
0,1,E,361377,CA,Desktop,Apple,Safari,B
0,2,D,455203,NY,Mobile,Windows,Chrome,A
0,6,A,455251,NJ,Desktop,Windows,Chrome,B
0,4,A,347555,CA,Desktop,Windows,Chrome,B
0,3,E,379184,CA,Mobile,Apple,Chrome,B
1,2,B,465246,NY,Desktop,Apple,Chrome,B
0,4,A,450322,NA,Desktop,Apple,Chrome,A
0,1,D,418109,CA,Mobile,Windows,Opera,B
0,2,A,225471,NJ,Desktop,Windows,Safari,B
0,1,E,272927,NJ,Tablet,Apple,Chrome,B
0,1,C,241208,NY,Desktop,Apple,Chrome,A
1,2,D,492626,NY,Mobile,Windows,Safari,A
1,3,E,455589,CA,Desktop,Apple,Chrome,A
0,2,A,264825,CA,Desktop,Apple,Opera,B
0,3,A,410813,NY,Mobile,Apple,Chrome,B
1,5,A,140235,NJ,Mobile,Windows,Chrome,B
0,0,E,477246,NY,Desktop,Apple,Opera,B
0,4,C,130957,NA,Mobile,Windows,Safari,A
1,4,C,434193,CA,Tablet,Apple,Chrome,B
1,4,A,82680,NY,Desktop,Windows,Chrome,A
0,3,D,87600,CA,Mobile,Windows,Chrome,A
0,4,D,96429,NY,Mobile,Windows,Chrome,A
0,3,E,453281,NY,Mobile,Apple,Chrome,A
1,2,E,445279,CA,Mobile,Apple,Chrome,A
1,4,E,200786,TX,Desktop,Windows,Chrome,A
0,1,E,488447,NA,Mobile,Apple,Safari,B
1,4,D,275909,TX,Mobile,Windows,Safari,B
1,0,C,51614,TX,Mobile,Apple,Chrome,B
1,0,D,222558,CA,Mobile,Apple,Safari,A
0,2,E,133271,NY,Mobile,Apple,Chrome,B
1,1,C,365615,NJ,Mobile,Windows,Safari,A
0,6,E,276717,CA,Mobile,Windows,Safari,A
0,5,E,168189,NY,Mobile,Apple,Chrome,B
0,4,E,103469,CA,Mobile,Apple,Chrome,B
1,1,A,277155,NY,Tablet,Windows,Safari,A
1,5,A,305345,NA,Desktop,Windows,Chrome,B
0,5,A,117890,NJ,Tablet,Windows,Chrome,B
0,2,D,242273,NJ,Mobile,Windows,Chrome,A
0,4,A,209881,NY,Mobile,Windows,Safari,A
1,3,A,248147,CA,Desktop,Windows,Chrome,A
0,3,A,121152,NY,Desktop,Apple,Chrome,A
0,0,D,86609,NY,Desktop,Windows,Safari,B
0,3,C,312129,NJ,Desktop,Windows,Chrome,B
1,5,D,99196,NY,Desktop,Windows,Safari,B
1,2,E,225968,CA,Desktop,Windows,Chrome,B
1,1,E,277304,NY,Desktop,Windows,Chrome,A
1,2,C,131371,CA,Desktop,Windows,Safari,B
0,1,B,350624,TX,Mobile,Apple,Safari,B
0,2,D,307207,NY,Mobile,Apple,Safari,A
0,4,A,87186,NJ,Desktop,Apple,Chrome,B
0,3,D,476163,NJ,Desktop,Apple,Safari,B
0,0,A,271310,NY,Mobile,Apple,Safari,B
0,3,E,217366,NJ,Mobile,Windows,Chrome,B
1,0,A,345259,CA,Desktop,Apple,Chrome,A
1,0,B,244298,CA,Mobile,Windows,Chrome,A
1,6,A,203586,CA,Desktop,Windows,Chrome,A
1,2,D,78716,CA,Mobile,Windows,Chrome,B
0,2,D,481682,NJ,Desktop,Apple,Opera,A
0,5,E,279751,CA,Mobile,Apple,Chrome,A
1,1,E,315504,CA,Mobile,Apple,Chrome,A
1,0,D,254955,NY,Desktop,Apple,Opera,B
0,2,E,373940,NY,Mobile,Apple,Chrome,A
0,4,D,166605,NJ,Desktop,Windows,Chrome,B
1,6,C,187605,CA,Mobile,Apple,Chrome,A
0,1,E,231196,NJ,Mobile,Apple,Safari,A
1,0,D,207552,NA,Mobile,Windows,Safari,A
0,4,B,211029,NY,Mobile,Apple,Chrome,A
0,4,C,346784,NJ,Desktop,Apple,Safari,A
1,4,A,387150,CA,Mobile,Windows,Chrome,A
1,1,D,110671,NY,Desktop,Apple,Safari,B
0,2,E,223476,CA,Mobile,Windows,Chrome,A
1,4,D,263760,CA,Mobile,Windows,Chrome,A
0,6,C,110839,NY,Mobile,Apple,Safari,B
0,4,D,172961,NJ,Desktop,Windows,Chrome,B
0,5,C,361590,NJ,Mobile,Windows,Safari,B
1,3,D,132597,CA,Desktop,Apple,Opera,A
1,6,E,498066,CA,Mobile,Windows,Safari,A
0,0,C,298240,NY,Desktop,Apple,Safari,B
0,6,D,372392,CA,Mobile,Windows,Safari,A
1,0,C,234668,NJ,Desktop,Apple,Chrome,B
1,0,D,107411,CA,Desktop,Apple,Safari,B
0,5,D,283921,NY,Mobile,Apple,Chrome,A
0,6,D,385323,TX,Mobile,Windows,Safari,B
0,3,E,61026,NA,Mobile,Apple,Chrome,B
1,3,B,325497,NJ,Desktop,Apple,Chrome,A
0,4,A,355640,NY,Mobile,Windows,Safari,A
1,3,C,246893,CA,Desktop,Apple,Safari,A
1,1,D,188936,TX,Desktop,Windows,Chrome,A
0,4,D,222911,NA,Mobile,Apple,Chrome,B
0,4,E,195040,CA,Mobile,Windows,Safari,B
1,3,C,175843,NY,Desktop,Apple,Chrome,B
1,4,E,198736,CA,Desktop,Windows,Chrome,A
0,2,C,273055,CA,Desktop,Windows,Chrome,A
1,3,A,483964,TX,Mobile,Apple,Chrome,A
1,3,E,260585,NY,Mobile,Windows,Safari,A
0,4,D,411795,CA,Mobile,Windows,Safari,B
1,4,A,325518,NA,Mobile,Apple,Chrome,A
1,0,E,242226,CA,Tablet,Windows,Chrome,B
1,3,C,281106,NY,Mobile,Apple,Chrome,A
0,6,E,400195,NY,Mobile,Apple,Safari,B
1,2,A,300129,CA,Mobile,Apple,Opera,A
0,4,A,243514,CA,Tablet,Apple,Chrome,A
1,4,C,73590,CA,Mobile,Apple,Chrome,A
0,4,C,417159,NJ,Desktop,Apple,Chrome,A
0,5,E,398100,NJ,Tablet,Windows,Safari,A
1,0,E,375350,NJ,Desktop,Apple,Chrome,B
0,4,E,99077,TX,Mobile,Windows,Opera,B
0,1,C,335038,CA,Mobile,Apple,Chrome,A
0,2,E,375917,NJ,Mobile,Windows,Chrome,A
1,2,C,330391,NY,Desktop,Apple,Chrome,A
0,2,E,331944,NA,Mobile,Apple,Safari,A
1,6,D,299419,CA,Desktop,Windows,Safari,A
0,2,E,112731,CA,Tablet,Apple,Safari,A
1,1,D,136607,NJ,Desktop,Apple,Safari,A
1,3,E,238259,NY,Mobile,Apple,Safari,A
1,4,D,269911,NJ,Desktop,Apple,Chrome,B
1,4,E,72987,CA,Tablet,Windows,Opera,B
1,1,E,143709,NJ,Mobile,Apple,Chrome,A
0,4,E,96711,TX,Mobile,Windows,Chrome,A
0,2,C,178862,CA,Tablet,Apple,Opera,B
1,3,D,309743,NJ,Mobile,Apple,Chrome,A
1,6,D,158992,NY,Mobile,Windows,Safari,A
0,6,E,364676,CA,Mobile,Windows,Chrome,B
1,0,C,131058,NY,Desktop,Apple,Chrome,B
0,2,A,423974,TX,Desktop,Apple,Chrome,B
0,3,E,100857,CA,Desktop,Windows,Safari,A
1,5,E,135570,CA,Mobile,Apple,Chrome,A
0,3,D,341812,NY,Mobile,Windows,Safari,B
0,6,E,429405,NY,Mobile,Apple,Chrome,B
1,3,D,499036,NJ,Desktop,Apple,Chrome,B
1,4,E,246307,NY,Desktop,Windows,Chrome,A
0,5,D,100383,CA,Mobile,Apple,Safari,B
1,4,D,176264,NY,Mobile,Windows,Chrome,B
1,4,D,418739,NY,Mobile,Apple,Safari,A
0,1,E,307600,TX,Desktop,Windows,Opera,B
0,6,A,405096,CA,Desktop,Apple,Chrome,B
0,4,E,249604,TX,Desktop,Apple,Chrome,A
0,3,A,482057,NY,Mobile,Windows,Safari,A
1,2,E,454937,CA,Mobile,Apple,Safari,A
0,2,C,340839,TX,Desktop,Apple,Chrome,B
1,4,D,437813,CA,Tablet,Windows,Chrome,A
1,2,E,416782,NY,Mobile,Apple,Chrome,A
0,5,D,267169,CA,Mobile,Apple,Chrome,A
0,2,E,353854,TX,Mobile,Windows,Opera,B
1,2,D,452224,TX,Mobile,Windows,Opera,A
0,4,A,469629,TX,Mobile,Windows,Chrome,B
1,3,C,96581,NJ,Desktop,Apple,Chrome,A
0,0,D,236629,NY,Desktop,Apple,Chrome,A
0,1,C,92188,CA,Desktop,Windows,Chrome,A
1,3,D,253279,NA,Mobile,Apple,Safari,A
0,1,E,56189,NJ,Mobile,Apple,Chrome,A
0,2,E,118019,CA,Mobile,Windows,Chrome,A
0,1,E,54668,CA,Mobile,Apple,Safari,B
1,4,C,56459,NY,Mobile,Apple,Chrome,A
1,5,C,202197,CA,Desktop,Apple,Safari,A
1,5,A,95169,CA,Desktop,Windows,Chrome,A
0,3,E,261715,NY,Mobile,Windows,Chrome,B
1,4,C,112895,CA,Desktop,Apple,Safari,A
0,4,D,90755,NY,Desktop,Windows,Chrome,B
1,3,A,202962,CA,Desktop,Apple,Chrome,B
1,5,E,257445,NY,Tablet,Apple,Chrome,B
1,2,A,455929,CA,Desktop,Windows,Chrome,A
1,4,A,238549,NJ,Mobile,Windows,Safari,B
1,3,E,464921,CA,Desktop,Apple,Chrome,A
0,6,E,271319,CA,Mobile,Windows,Chrome,B
0,3,A,430234,CA,Mobile,Windows,Chrome,A
0,1,D,361556,CA,Desktop,Windows,Safari,B
0,3,C,208814,CA,Mobile,Apple,Chrome,B
1,4,A,408693,NY,Mobile,Windows,Safari,B
1,3,D,372829,TX,Desktop,Apple,Opera,A
1,2,C,192079,NY,Desktop,Apple,Safari,B
0,3,C,248171,CA,Mobile,Windows,Chrome,B
0,1,D,329944,CA,Mobile,Windows,Chrome,B
0,3,A,491953,CA,Mobile,Apple,Chrome,B
0,4,C,170172,NY,Desktop,Windows,Safari,B
1,4,E,482735,NJ,Mobile,Windows,Chrome,A
1,3,A,365919,CA,Tablet,Apple,Chrome,B
1,5,D,233085,TX,Desktop,Windows,Safari,B
0,6,E,108438,NA,Mobile,Windows,Safari,B
0,2,C,391711,CA,Tablet,Apple,Safari,B
1,3,E,184215,CA,Mobile,Windows,Chrome,B
0,0,D,294782,CA,Desktop,Apple,Chrome,B
1,5,D,68551,CA,Mobile,Windows,Chrome,A
0,5,A,108803,CA,Mobile,Windows,Chrome,A
1,0,D,158268,NY,Desktop,Apple,Chrome,A
1,4,A,78059,CA,Desktop,Windows,Chrome,B
1,1,E,266638,CA,Mobile,Apple,Chrome,B
1,2,C,300555,CA,Desktop,Windows,Safari,A
0,0,D,306129,CA,Desktop,Apple,Chrome,B
0,0,D,284821,CA,Mobile,Apple,Chrome,B
0,0,A,408793,NY,Mobile,Apple,Chrome,A
1,3,E,362802,CA,Mobile,Apple,Chrome,B
1,4,A,463638,CA,Desktop,Apple,Chrome,B
1,3,D,148664,NJ,Desktop,Apple,Chrome,A
1,4,B,456794,NY,Mobile,Windows,Chrome,A
